Season Number,Episode Number,Pitch Number,Original Air Date,Startup Name,Industry,Business Description,Pitchers Gender,Pitchers City,Pitchers State,Pitchers Average Age,Entrepreneur Names,Company Website,Multiple Entrepreneurs,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Deal Status,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of sharks in deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Loan,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Investment Count,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present
4,19,235,08-03-2013,CellHelmet,Electronics,Cell Helmet - Electronics,Male,Pittsburgh,PA,UnKnown,David Artuso and Mike Kane,http://www.cellhelmet.com,1,6.89,160000,20,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,20,236,29-03-2013,CoolWraps,Lifestyle & Home,CoolWraps - Holiday Cheer,Male,Green Cove Springs,FL,UnKnown,Jeffrey Miller,http://www.coolwraps.com,0,6.19,100000,40,250000,1,1,250000,100,250000,1,250000,100,1,0,0,0,250000,100,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,20,237,29-03-2013,SimpleSugarScrubs,Fashion & Beauty,Simple Sugar Scrubs - Personal Care and Cosmetics,Female,Pittsburgh,PA,UnKnown,Lani Lazzari,http://www.simplesugarsscrub.com,0,6.19,100000,10,1000000,1,1,100000,33,303030,1,100000,33,0,0,0,0,100000,33,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,20,238,29-03-2013,DropStop,Automotive,Drop Stop - Automotive,Male,Los Angeles,CA,UnKnown,Marc Newburger and Jeffrey Simon,http://www.buydropstop.com,1,6.19,300000,15,2000000,1,1,300000,20,1500000,1,300000,20,0,0,0,0,0,0,300000,20,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,20,239,29-03-2013,TraditionalFisheries,Food & Beverage,Traditional Fisheries - Specialty Food,Male,Minneapolis,MN,UnKnown,Gary Groomes and Dave Johnson,http://www.traditionalfisheries.com,1,6.19,225000,25,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,21,240,05-04-2013,GobieH20,Travel,GOBIE H20 - Water Bottles,Male,San Diego,CA,UnKnown,Rusty Allen,http://www.gobieh2o.com,0,7.04,300000,10,3000000,1,1,300000,40,750000,1,300000,40,0,0,0,0,0,0,0,0,0,0,300000,40,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,21,241,05-04-2013,LiddUp,Food & Beverage,LiddUp Coolers - Novelties,Male,Las Vegas,NV,UnKnown,Taylor Gwiazdon and Jayson Sandberg,http://www.liddup.com,1,7.04,100000,10,1000000,1,1,100000,33,303030,1,100000,33,0,0,0,0,0,0,0,0,0,0,0,0,100000,33,0,0,1,UnKnown,0,1,1,1,1,1
4,21,242,05-04-2013,Rootsuit,Fashion & Beauty,Rootsuit - Costumes,Male,New Orleans,LA,UnKnown,Colin Grussing,http://www.rootsuit.com,0,7.04,100000,15,666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,21,243,05-04-2013,EchoValleyMeats,Food & Beverage,Echo Valley Meats - Specialty Food,Male,Bartonville,IL,UnKnown,Dave Alwan,http://www.echovalleymeats.com,0,7.04,150000,20,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,22,244,26-04-2013,WickedGoodCupCakes,Food & Beverage,Wicked Good Cup Cakes - Specialty Food,Female,Cohasset,MA,UnKnown,Tracey Noonan and Danielle Desroches,https://www.wickedgoodcupcakes.com,1,6.61,75000,20,375000,1,1,75000,0,0,1,75000,0,1,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,1,UnKnown,0,1,1,1,1,1
4,22,245,26-04-2013,TheMissionBelt,Fashion & Beauty,The Mission Belt - Men's Accessories,Male,Orem,UT,UnKnown,Nate Holzapfel,http://missionbelt.com,0,6.61,50000,20,250000,1,1,50000,37.5,133333,1,50000,37.5,0,0,0,0,0,0,0,0,0,0,50000,37.5,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,22,246,26-04-2013,ShellBobbers,"Fitness, Sports & Outdoors",Shell Bobbers - Outdoor Recreation,Male,Oviedo,FL,UnKnown,Jeff Stafford and Dusty Holloway,http://www.shellbobbers.com,1,6.61,80000,20,400000,1,1,80000,33,242424,1,80000,33,0,0,0,0,80000,33,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,22,247,26-04-2013,TremontElectric,Green & Clean Technology,Tremont Electric - Outdoor Recreation,Male,Cleveland,OH,UnKnown,Aaron Lemieux,http://store.npowerpeg.com,0,6.61,2000000,22,9090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,23,248,03-05-2013,Mee-Ma'sGumbo,Food & Beverage,Me-Ma's Gumbo Bricks - Specialty Food,Female,Inglewood,CA,UnKnown,Carol Foster,http://www.gumbobrick.com,0,5.72,200000,20,1000000,1,1,200000,50,400000,2,100000,25,0,0,0,0,0,0,100000,25,0,0,0,0,100000,25,0,0,2,UnKnown,0,1,1,1,1,1
4,23,249,03-05-2013,MistoBox,Food & Beverage,Misto Box Coffee Club - Specialty Food,Mixed Team,Phoenix,AZ,UnKnown,Samantha Meis and Conor Riley,http://www.mistobox.com,1,5.72,75000,15,500000,1,1,75000,30,250000,1,75000,30,0,0,0,0,75000,30,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,23,250,03-05-2013,VermontButcherBlock,Lifestyle & Home,Vermont Butcher Block and Board- Kitchen Tools,Male,Burlington,VT,UnKnown,David Glickman,UnKnown,0,5.72,400000,25,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,23,251,03-05-2013,SquirrelBoss,Pet Products,Squirrel Boss Bird Feeder - Pest Control,Male,Hawley,PA,UnKnown,Michael J. Desanti,http://www.squirrelboss.com,0,5.72,130000,40,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,24,252,10-05-2013,PinkShutterPhotoBooths,Media & Entertainment,Pink Shutter Photo Booths - Entertainment,Male,Los Angeles,CA,UnKnown,Tom Kanemoto and Lance Yabut,http://pinkshutter.com,1,6.25,300000,10,3000000,1,1,300000,33,909091,1,300000,33,0,0,300000,33,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
4,24,253,10-05-2013,KaZAM,"Fitness, Sports & Outdoors",KaZam Balancing Bike's - Toys and Games,Female,Virginia Beach,VA,UnKnown,Mary Beth Lugo,UnKnown,0,6.25,300000,20,1500000,1,1,300000,32,937500,2,150000,16,0,0,150000,16,150000,16,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,0,1,1,1
4,24,254,10-05-2013,Baby'sBadassBurgers,Food & Beverage,Baby's Badass Burgers - Specialty Food,Female,Jacksonville,FL,UnKnown,Erica Cohen and Lori Barbera,http://www.babysbadassburgers.com,1,6.25,250000,30,833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
4,24,255,10-05-2013,TrackDays,Media & Entertainment,Track Days - Entertainment,Male,Los Angeles,CA,UnKnown,James Lavitola and Brian Pitt,UnKnown,1,6.25,5000000,34,14705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
4,25,256,17-05-2013,StellaValle,Fashion & Beauty,Stella Valle Jewelry - Women's Accessories,Female,Hillsborough,NJ,UnKnown,Paige Dellavalle and Ashley Jung,http://www.stellavalle.com,1,5.11,150000,25,600000,1,1,150000,35,428571,2,75000,17.5,0,0,0,0,75000,17.5,75000,17.5,0,0,0,0,0,0,0,0,2,UnKnown,0,1,1,1,1,1
4,25,257,17-05-2013,GeekChic,Fashion & Beauty,Geek Chic - Furniture,Male,Everett,WA,UnKnown,Robert Gifford,http://geekchichq.com,0,5.11,100000,5,2000000,1,1,300000,25,1200000,1,300000,25,0,0,0,0,0,0,0,0,300000,25,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
4,25,258,17-05-2013,LugLess,Travel,LugLess - Consumer Services,Male,New York,NY,UnKnown,Brian Altomare,https://www.lugless.com,0,5.11,100000,10,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,25,259,17-05-2013,JonesScones,Food & Beverage,Jones Scones - Specialty Food,Male,Denver,CO,UnKnown,J. Jones,http://www.jonesscones.com,0,5.11,100000,25,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
4,26,260,17-05-2013,Ryan'sBarkery,Pet Products,Ryan's Barkery Ryâ€™s Ruffery - Pet Products,Male,Norwalk,CT,UnKnown,Ryan and Daniella Kelly,UnKnown,1,6.68,25000,25,100000,1,1,25000,25,100000,1,25000,25,0,0,25000,25,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
4,26,261,17-05-2013,VerbalizeIt,Business Services,Verbalize It App - Online Services,Male,New York,NY,UnKnown,Ryan Frankel and Kunal Sarda,http://www.verbalizeit.com,1,6.68,250000,15,1666667,1,1,250000,20,1250000,1,250000,20,0,0,0,0,0,0,0,0,0,0,0,0,250000,20,0,0,1,UnKnown,1,1,0,1,1,1
4,26,262,17-05-2013,TomnChee,Food & Beverage,Tom n Chee - Specialty Food,Male,Cincinnati,OH,UnKnown,Tru Quakenbush and Cory War,http://www.tomandchee.com,1,6.68,600000,10,6000000,1,1,600000,15,4000000,2,300000,7.5,0,0,300000,7.5,300000,7.5,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,0,1,1,1
4,26,263,17-05-2013,ThreeDayRule,Software & Technology,Three Day Rule - Online Services,Female,Los Angeles,CA,UnKnown,Val Brennan,https://www.threedayrule.com,0,6.68,200000,10,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
5,1,264,20-09-2013,SweetBallz,Food & Beverage,Sweet Ballz - Specialty Food,Male,Dallas,TX,UnKnown,UnKnown,http://www.sweetballz.com,0,6.86,250000,10,2500000,1,1,250000,25,1000000,2,125000,12.5,0,0,125000,12.5,125000,12.5,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,1,1,0,1
5,1,265,20-09-2013,PostcardOnTheRun,Software & Technology,Postcard on the Run - Online Services,Male,Los Angeles,CA,UnKnown,UnKnown,http://www.postcardontherun.com,0,6.86,300000,5,6000000,1,1,300000,7.5,4000000,1,300000,7.5,0,0,0,0,0,0,0,0,300000,7.5,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
5,1,266,20-09-2013,Lynnae'sGourmetPickles,Food & Beverage,Lynnaes Gourmet Pickles - Specialty Food,Female,Tacoma,WA,UnKnown,UnKnown,http://lynnaesgourmetpickles.com,0,6.86,125000,20,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,1,267,20-09-2013,RoloDoc,Health & Wellness,RoloDoc - Online Services,Male,Tucson,AZ,UnKnown,Richard and Albert Amini,http://rolodoc.com,1,6.86,50000,20,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,2,268,27-09-2013,Kane&Couture,Pet Products,Kane & Couture Dog Clothes - Pet Products,Female,New York,NY,UnKnown,Amber Lee Forrester,http://www.kaneandcouture.com,0,6.94,150000,33,454545,1,1,150000,40,375000,2,75000,20,0,0,0,0,0,0,75000,20,0,0,75000,20,0,0,0,0,2,UnKnown,0,1,1,1,1,1
5,2,269,27-09-2013,Breathometer,Health & Wellness,Breathometer - Automotive,Male,Burlingame,CA,UnKnown,Charles Michael Yim,https://www.breathometer.com,0,6.94,250000,10,2500000,1,1,1000000,30,3333333,5,200000,6,0,0,0,0,200000,6,200000,6,200000,6,200000,6,200000,6,0,0,5,UnKnown,0,1,1,1,1,1
5,2,270,27-09-2013,MangoMango,Food & Beverage,Mango Mango Preserve - Specialty Food,Female,Hampton,VA,UnKnown,"Lakesha Brown-Renfro, Tanecia Willis and Nzinga Teule-Hekima",http://amangoparty.com,1,6.94,75000,20,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,2,271,27-09-2013,ManMedals,Uncertain & Other,Man Medals - Novelties,Male,Waterford,MI,UnKnown,Jim O'Brien,http://www.themanmedals.com,0,6.94,10000,10,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,3,272,04-10-2013,Freeloader,Travel,Freeloader Child Carrier - Baby and Child Care,Male,Austin,TX,UnKnown,Erick Jansen,http://www.myfreeloader.com,0,6.45,200000,15,1333333,1,1,200000,33,606061,1,200000,33,0,0,0,0,0,0,0,0,200000,33,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
5,3,273,04-10-2013,RapidRamenCooker,Food & Beverage,Rapid Ramen Cooker - Kitchen Tools,Male,Sacramento,CA,Middle,Chris Johnson,http://rapidramen.com,0,6.45,300000,10,3000000,1,1,150000,15,2000000,1,150000,15,0,150000,0,0,150000,15,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
5,3,274,04-10-2013,FairyTaleWishes,Children & Education,Fairy Tale Wishes - Baby and Child Care,Female,Highland Park,IL,UnKnown,Debbie Glickman,http://www.fairytalewishesinc.com,0,6.45,35000,33,106061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,3,275,04-10-2013,KooknKap,Food & Beverage,Kook n' Kap - Kitchen Tools,Female,Los Angeles,CA,UnKnown,Juli Deveau and Ozma Khan,UnKnown,1,6.45,50000,20,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,4,276,11-10-2013,ScreenMend,Lifestyle & Home,Screen Mend - Home Improvement,Mixed Team,Long Island,NY,UnKnown,UnKnown,http://www.screenmend.com,1,6.53,30000,25,120000,1,1,30000,50,60000,1,30000,50,0,0,0,0,0,0,30000,50,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
5,4,277,11-10-2013,Hamboards,"Fitness, Sports & Outdoors",Hamboards Skateboard/Surfboard - Outdoor Recreation,Male,Huntington Beach,CA,UnKnown,UnKnown,http://hamboards.com,0,6.53,100000,15,666667,1,1,300000,30,1000000,1,300000,30,0,0,0,0,0,0,0,0,300000,30,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
5,4,278,11-10-2013,SundayNightSlowJams,Lifestyle & Home,R Dubs Sunday Night Slow Jams - Entertainment,Male,San Diego,CA,UnKnown,UnKnown,http://www.slowjams.com,0,6.53,75000,10,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,4,279,11-10-2013,Scan,Software & Technology,Scan. Me App - Mobile Apps,Male,San Francisco,CA,UnKnown,Garrett Gee,https://scan.me,0,6.53,1000000,5,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,5,280,18-10-2013,VeggieMamaGardenPops,Food & Beverage,Veggie Mama Garden Pops - Baby and Children's Food,Mixed Team,Upland,CA,UnKnown,Teresa and Robert Fraijo,http://www.veggiemama.com,1,6.64,75000,15,500000,1,1,75000,20,250000,2,37500,10,0,0,37500,10,37500,10,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,1,1,0,1
5,5,281,18-10-2013,RuffleButts,Fashion & Beauty,Ruffle Butts - Rugged Butts - Baby and Children's Apparel and Accessories,Mixed Team,Grapevine,TX,UnKnown,Amber Schaub and Mark Schaub,http://www.rufflebutts.com,1,6.64,600000,7,8571429,1,1,600000,9,6666667,1,600000,9,0,0,0,0,0,0,600000,9,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
5,5,282,18-10-2013,BareEase,Lifestyle & Home,Bare Ease Bikini Waxing - Personal Care and Cosmetics,Female,Beverly Hills,CA,UnKnown,"Edna Ma, M.D.",http://www.bareease.com,0,6.64,50000,20,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,5,283,18-10-2013,RentAGoat,Pet Products,Rent A Goat - Professional Services,Male,San Francisco,CA,UnKnown,Mike and Jan Canaday,http://rentagoat.com,1,6.64,150000,25,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,6,284,25-10-2013,TotalMerchantResources,Business Services,Total Merchant Resources - Professional Services,Mixed Team,Piscataway,NJ,UnKnown,UnKnown,http://www.totalmerchantresources.com,1,7.39,200000,20,1000000,1,1,200000,50,400000,1,200000,50,0,0,0,0,0,0,0,0,0,0,0,0,200000,50,0,0,1,UnKnown,0,1,1,1,1,1
5,6,285,25-10-2013,TenThirtyOneProductions,Media & Entertainment,Ten Thirty One Haunted Hayrides - Entertainment,Female,Sherman Oaks,CA,UnKnown,Melissa Carbone,http://tenthirtyoneproductions.com,0,7.39,2000000,10,20000000,1,1,2000000,20,10000000,1,2000000,20,0,0,0,0,2000000,20,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
5,6,286,25-10-2013,FiberFix,Lifestyle & Home,Fiber Fix Tape - Home Improvement,Male,Pleasant Grove,UT,UnKnown,UnKnown,http://www.fiberfix.com,0,7.39,90000,10,900000,1,1,250000,12,2083333,1,250000,12,0,0,0,0,0,0,250000,12,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
5,6,287,25-10-2013,ElephantChat,Uncertain & Other,Elephant Chat - Novelties,Mixed Team,McKinney,TX,UnKnown,UnKnown,http://www.elephantchat.com,1,7.39,50000,20,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,7,288,01-11-2013,180Cup,Lifestyle & Home,180 Party Cup - Party Supplies,Male,New York,NY,UnKnown,UnKnown,http://180cup.com,0,7.31,300000,15,2000000,1,1,300000,25,1200000,1,300000,25,0,0,0,0,0,0,0,0,0,0,300000,25,0,0,0,0,1,UnKnown,0,1,1,0,1,1
5,7,289,01-11-2013,Tree-T-Pee,Green & Clean Technology,Tree-T-Pee - Gardening,Male,Arcadia,FL,UnKnown,John (Johnny) G. Georges,http://www.treetpee.com,0,7.31,150000,20,750000,1,1,150000,20,750000,1,150000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,20,1,John Paul DeJoria,0,1,1,0,1,1
5,7,290,01-11-2013,BetterLife,Green & Clean Technology,Better Life Cleaning Products - Storage and Cleaning Products,Male,St. Louis,MO,Middle,Tim Barklage and Kevin Tibbs,http://www.cleanhappens.com,1,7.31,400000,7,5714286,1,1,400000,17,2352941,1,400000,17,0,400000,0,0,0,0,400000,17,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,0,1,1
5,7,291,01-11-2013,KymeraBodyBoard,"Fitness, Sports & Outdoors",Kymera Electric Surfboards - Outdoor Recreation,Male,Los Angeles,CA,UnKnown,UnKnown,http://www.kymerabodyboard.com,0,7.31,250000,20,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
5,8,292,08-11-2013,PaparazziProposals,Lifestyle & Home,Paparazzi Proposals - Weddings,Male,New York,NY,Middle,James Ambler,http://www.paparazzi-proposals.com,0,7.32,250000,20,1250000,1,1,250000,33,757576,2,125000,16.5,0,200000,0,0,0,0,125000,16.5,0,0,0,0,125000,16.5,0,0,2,UnKnown,1,1,1,1,0,1
5,8,293,08-11-2013,SchulziesBreadPudding,Food & Beverage,Schulzies Bread Pudding - Specialty Food,Female,San Francisco,CA,UnKnown,Sarah Schulz,http://schulziesbreadpudding.com,0,7.32,160000,20,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,8,294,08-11-2013,BellyBuds,Health & Wellness,BellyBuds - Maternity,Male,Los Angeles,CA,UnKnown,UnKnown,http://www.bellybuds.com,0,7.32,500000,12.5,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,8,295,08-11-2013,PetPaint,Pet Products,PetPaint - Pet Products,Male,Ventura,CA,UnKnown,UnKnown,http://www.petpaint.com,0,7.32,200000,20,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,9,296,15-11-2013,SurpriseRide,Children & Education,Surprise Ride - Toys and Games,Female,Washington,DC,UnKnown,UnKnown,http://www.surpriseride.com,0,6.48,110000,10,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,9,297,15-11-2013,Slawsa,Food & Beverage,Slawsa - Specialty Food,Female,Cramerton,NC,UnKnown,UnKnown,http://www.slawsa.com,0,6.48,150000,15,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,9,298,15-11-2013,DoorBot,Lifestyle & Home,DoorBot - Home Security Solutions,Male,Santa Monica,CA,UnKnown,UnKnown,http://www.getdoorbot.com,0,6.48,700000,10,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,9,299,15-11-2013,MagicMoments,Software & Technology,Magic Moments - Online Services,Male,Detroit,MI,UnKnown,UnKnown,http://www.magicmoments.com,0,6.48,500000,15,3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,10,300,22-11-2013,Grace&Lace,Fashion & Beauty,Grace & Lace Knitted Boot Socks - Women's Accessories,Mixed Team,Austin,TX,Middle,Rick and Melissa Hinnant,http://www.graceandlace.com,1,7.06,175000,10,1750000,1,1,87500,10,1750000,1,87500,10,0,87500,87500,10,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
5,10,301,22-11-2013,Yubo,Children & Education,Yubo Customized Lunch Boxes - Toys and Games,Mixed Team,San Ramon,CA,Middle,"Cyndi Pedrazzi, Paul Pedrazzi, and Dan Harden",http://www.getyubo.com,1,7.06,150000,15,1000000,1,1,150000,20,750000,2,75000,10,0,150000,0,0,0,0,0,0,75000,10,0,0,75000,10,0,0,2,UnKnown,1,1,1,1,0,1
5,10,302,22-11-2013,PurseCase,Fashion & Beauty,PurseCase - Women's Accessories,Female,Los Angeles,CA,UnKnown,Kelley Coughlan and Jenn Deese,http://pursecase.com,1,7.06,55000,12,458333,1,1,55000,15,366667,1,55000,15,0,0,0,0,0,0,0,0,0,0,55000,15,0,0,0,0,1,UnKnown,1,1,1,1,0,1
5,10,303,22-11-2013,Chocomize,Food & Beverage,Chocomize Chocolate Bars - Specialty Food,Male,Long Island City,NY,UnKnown,UnKnown,http://www.chocomize.com,0,7.06,500000,20,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
5,11,304,06-12-2013,Bubbaâ€™s-QBBQ,Food & Beverage,boneless baby back ribs,Mixed Team,Avon,OH,UnKnown,Al Bubba Baker and Brittani Bo Baker,http://www.bubbasbonelessribs.com,1,7.55,300000,15,2000000,1,1,300000,30,1000000,1,300000,30,0,0,0,0,0,0,0,0,0,0,300000,30,0,0,0,0,1,UnKnown,1,1,0,1,1,1
5,11,305,06-12-2013,SpiritHoods,Fashion & Beauty,SpiritHoods - Fashion Accessories,Mixed Team,Los Angeles,CA,UnKnown,UnKnown,https://www.spirithoods.com,1,7.55,450000,15,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
5,11,306,06-12-2013,FoHawx,"Fitness, Sports & Outdoors",FoHawx - Baby and Child Care,Female,New York,NY,UnKnown,UnKnown,UnKnown,0,7.55,150000,30,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
5,11,307,06-12-2013,VirtuixOmni,Electronics,Virtuix Omni - Electronics,Male,Houston,TX,UnKnown,UnKnown,http://www.virtuix.com,0,7.55,2000000,10,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
5,12,308,13-12-2013,TipsyElves,Fashion & Beauty,Tipsy Elves - Holiday Cheer,Male,San Diego,CA,UnKnown,UnKnown,http://www.tipsyelves.com,0,7.17,100000,5,2000000,1,1,100000,10,1000000,1,100000,10,0,0,0,0,0,0,0,0,100000,10,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
5,12,309,13-12-2013,OneLifeProducts,Lifestyle & Home,One Life Products - Holiday Cheer,Male,San Diego,CA,UnKnown,Morri Chowaiki,UnKnown,0,7.17,50000,15,333333,1,1,50000,35,142857,1,50000,35,0,0,0,0,0,0,0,0,0,0,50000,35,0,0,0,0,1,UnKnown,0,1,1,1,1,1
5,12,310,13-12-2013,CashmereHair,Fashion & Beauty,Cashmere Hair - Personal Care and Cosmetics,Female,Beverly Hills,CA,UnKnown,Rachel and Melissa,http://cashmerehairextensions.com,1,7.17,45000,15,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
5,12,311,13-12-2013,Lite-Netics,Lifestyle & Home,Lite-Netics - Holiday Cheer,Male,Lubbock,TX,UnKnown,UnKnown,http://litenetics.com,0,7.17,125000,20,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
